"ID","name","cre_id","lat","lng","regular","premium","diesel"
"11373","GASOLINERA LA LINEA SA DE CV","PL/9963/EXP/ES/2015","15.68581","-92.04084",NA,NA,"26.89"
"11374","COMBUSTIBLES Y REFINADOS JARDINES SA DE CV","PL/9964/EXP/ES/2015","17.59987","-99.17805","24.93",NA,NA
"11375","SERVICIOS FRONTERA SUR SA DE CV.","PL/9965/EXP/ES/2015","15.66361","-92.30694","25.33",NA,NA
"11376","ENERGETICOS EL INGENIO, S.A. DE C.V. ","PL/9967/EXP/ES/2015","22.00731","-99.03283",NA,"25.59",NA
"11377","MANUEL MARTINEZ MARQUEZ","PL/9966/EXP/ES/2015","28.38552","-105.4395","22.69",NA,NA
"11378","OPERADORA RIO COLORADO, S. DE R.L. DE C.V.","PL/9968/EXP/ES/2015","27.48315","-109.9432","23.95",NA,NA
"11379","ESTACION DE SERVICIO LAS FLORES SA DE CV","PL/9969/EXP/ES/2015","25.97002","-108.892",NA,"26.32",NA
"11380","GUILLERMO MARTINEZ MARQUEZ","PL/9970/EXP/ES/2015","28.39145","-105.6214","22.99",NA,NA
"11381","Gasolinera Allas SA de CV","PL/9971/EXP/ES/2015","18.98086","-98.19596",NA,"24.3",NA
"11382","GPDC Estaciones de Servicio, S. A. DE C. V.","PL/9972/EXP/ES/2015","18.99373","-98.22421",NA,"26.69",NA
"11383","HERMILA ASCENCIO RUEDA","PL/9973/EXP/ES/2015","20.56469","-101.1843",NA,"24.09",NA
"11384","PETRO SERVICIOS DE OCCIDENTE, S. A. DE C. V.","PL/9974/EXP/ES/2015","20.49921","-103.3401",NA,"25.89",NA
"11385","MARGARITA SOLIS MUÑIZ","PL/9975/EXP/ES/2015","28.68087","-106.0024","23.39",NA,NA
"11386","SERVICIOS LA VIRGEN SA DE CV","PL/9976/EXP/ES/2015","20.46232","-100.0988","23.15",NA,NA
"11387","AUTOSERVICIO QUERETANO S.A. DE C.V.","PL/9977/EXP/ES/2015","20.65376","-100.3441","23.54",NA,NA
"11388","Servicio Villanueva S.A. de C.V.","PL/9978/EXP/ES/2015","22.36256","-102.8845","23.79",NA,NA
"11389","CARBURANTES EL CARRIZO, S.A. DE C.V. ","PL/9979/EXP/ES/2015","27.51252","-99.55907","20.61",NA,NA
"11390","SERVICIO RG SA DE CV","PL/9980/EXP/ES/2015","28.72277","-106.143","22.85",NA,NA
"11391","ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.","PL/9981/EXP/ES/2015","32.46336","-116.8113",NA,"25.99",NA
"11392","OPERADORA ADCLA, S.A. DE C.V.","PL/9982/EXP/ES/2015","19.54499","-99.27259",NA,"25.99",NA
"11393","GASOLINERA LAS TRUCHAS SA DE CV","PL/9983/EXP/ES/2015","17.95762","-102.2159",NA,"24.65",NA
"11394","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/9984/EXP/ES/2015","20.64242","-100.4155",NA,"25.49",NA
"11395","Combustibles Platanito SA de CV","PL/9985/EXP/ES/2015","20.44519","-103.2458",NA,"25.74",NA
"11396","GASOIL TECNOLOGIAS SAPI DE CV","PL/10005/EXP/ES/2015","19.80131","-97.30963",NA,"None",NA
"11397","GASOIL TECNOLOGIAS SAPI DE CV","PL/10006/EXP/ES/2015","19.21491","-96.18413",NA,"23.69",NA
"11398","ICVER SA DE CV","PL/10007/EXP/ES/2015","18.90649","-96.99704",NA,"24.39",NA
"11399","HIDROSINA PLUS, S.A.P.I. DE C.V.","PL/10008/EXP/ES/2015","14.90402","-92.2475",NA,"25.49",NA
"11400","SERVICIO PEDREGAL DEL GOLFO, S.A. DE C.V.","PL/10017/EXP/ES/2015","17.62291","-93.50216",NA,"25.99",NA
"11401","ESTACIONES GARE, SA DE CV","PL/10011/EXP/ES/2015","25.98728","-98.1106",NA,NA,NA
"11402","MARTHA PATRICIA VARGAS VEGA","PL/10012/EXP/ES/2015","20.37656","-101.0561","23.79",NA,NA
"11403","HOYO TRES, S.A. DE C.V.","PL/10014/EXP/ES/2015","20.35971","-87.34275","25.37",NA,NA
"11404","MARIA GABRIELA VARGAS VEGA","PL/10013/EXP/ES/2015","0","0","23.79",NA,NA
"11405","servicios diversos del centro SA de CV","PL/10015/EXP/ES/2015","20.54821","-100.8037","22.62",NA,NA
"11406","PRONTOGAS, S.A. DE C.V.","PL/10016/EXP/ES/2015","0","0",NA,NA,NA
"11407","Super Servicio Chignautla, S.A. de C.V.","PL/10018/EXP/ES/2015","19.8121","-97.38714","23.65",NA,NA
"11408","GRUPO OCTANO, S.A. DE C.V.","PL/10009/EXP/ES/2015","19.53052","-103.4212",NA,"26.84",NA
"11409","GRUPO OCTANO, S.A. DE C.V.","PL/10010/EXP/ES/2015","19.55496","-103.3895",NA,"26.69",NA
"11410","SERVICIO STA EUGENIA, S.A. DE C.V.","PL/10019/EXP/ES/2015","19.68798","-101.3011",NA,NA,"24.07"
"11411","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/10020/EXP/ES/2015","27.42132","-99.5336",NA,"22.69",NA
"11412","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/10021/EXP/ES/2015","25.69357","-100.2139",NA,"27.39",NA
"11413","SERVICIO MONTAÑAS DEL SUR S.A DE C.V. ","PL/10022/EXP/ES/2015","17.59403","-99.16317",NA,"26.19",NA
"11414","SERVICIO MONTAÑAS DEL SUR S.A DE C.V. ","PL/10023/EXP/ES/2015","17.60546","-99.17475",NA,"26.19",NA
"11415","SERVICIO MONTAÑAS DEL SUR S.A DE C.V. ","PL/10024/EXP/ES/2015","16.78118","-99.63666",NA,"25.79",NA
"11416","SERVICIOS GASOLINEROS SAN CARLOS SA DE CV","PL/10030/EXP/ES/2015","18.95421","-99.1945",NA,"24.59",NA
"11417","SINERGIA DE ENERGETICOS S.A. DE C.V. ","PL/10025/EXP/ES/2015","19.10791","-98.27732",NA,"25.49",NA
"11418","ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ","PL/10026/EXP/ES/2015","32.35653","-115.1896","23.29",NA,NA
"11419","ESTACIONES MEXSON, S.A. DE C.V.","PL/10027/EXP/ES/2015","32.60983","-115.4627","22.49",NA,NA
"11420","ESTACIÓN DE SERVICIOS LA MIXTEQUILLA, S.A. DE C.V.","PL/10028/EXP/ES/2015","18.72145","-95.98717","22.8",NA,NA
"11421","JORGE GUTIERREZ JIMENEZ","PL/10029/EXP/ES/2015","19.9736","-98.5238","23.15",NA,NA
"11422","AUTO GAS DE MONCLOVA SA DE CV","PL/10031/EXP/ES/2015","26.90775","-101.421","22.9",NA,NA
"11423","SALVADOR TANOS KURI","PL/10033/EXP/ES/2015","25.66648","-97.79624",NA,NA,"23.19"
"11424","DANAE ALCESTES LAVINIA CORDOVA MORAN","PL/10032/EXP/ES/2015","17.80547","-98.55925",NA,"25.5",NA
"11425","ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ","PL/10034/EXP/ES/2015","32.63555","-114.8504","22.59",NA,NA
"11426","MIGUEL ANGEL TERAN PARRA","PL/10035/EXP/ES/2015","30.54536","-111.1136","24.89",NA,NA
"11427","JOSE BENJAMIN FRAGOSO LUNA","PL/10040/EXP/ES/2015","18.02826","-94.68028",NA,"24.7",NA
"11428","MAYRA Y GISSEL, S.A. DE C.V.","PL/10038/EXP/ES/2015","18.88581","-98.73369",NA,"25.09",NA
"11429","Servicio San Jose Kuche SA de CV","PL/10036/EXP/ES/2015","21.0577","-89.53171","24.44",NA,NA
"11430","GAS NUEVO MILENIO S.A. DE C.V.","PL/10037/EXP/ES/2015","25.50908","-100.1944",NA,"27.39",NA
"11431","EDARSI S.A. de C.V.","PL/10039/EXP/ES/2015","21.79868","-97.77251",NA,"24.74",NA
"11432","NANCY MARTINEZ GONZALEZ","PL/10041/EXP/ES/2015","19.39169","-96.97816",NA,"25.1",NA
"11433","SERVICIO SAN SALVADOR SA DE CV","PL/10042/EXP/ES/2015","19.26545","-98.51459","23.14",NA,NA
"11434","SESGAS, S.A. DE C.V. ","PL/10043/EXP/ES/2015","19.0257","-97.02035","23.64",NA,NA
"11435","ES SAN GABRIEL S.A. DE C.V.","PL/10052/EXP/ES/2015","27.46814","-99.5657","20.6",NA,NA
"11436","HORIZONTE ENERGETICO, S.A. DE C.V.","PL/10049/EXP/ES/2015","18.79492","-98.97215",NA,NA,NA
"11437","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/10050/EXP/ES/2015","20.12552","-101.1807","23.99",NA,NA
"11438","SERVI BENZIN SA DE CV","PL/10051/EXP/ES/2015","15.73297","-96.47381","24.14",NA,NA
"11439","COMBUSTIBLES DE CHALCO, S.A. DE C.V.","PL/10044/EXP/ES/2015","19.26069","-98.89622",NA,NA,NA
"11440","SERVICIO CERANO SA DE CV","PL/10045/EXP/ES/2015","20.12178","-101.3723",NA,NA,"25.69"
"11441","SERVICIO TOPIA SA DE CV","PL/10046/EXP/ES/2015","25.21429","-106.5721","24.88",NA,NA
"11442","SERVICIO PAR VIAL, S.A. DE C.V.","PL/10047/EXP/ES/2015","18.88836","-99.1847","23.0",NA,NA
"11443","SERVICIO GLORIETA SAN FERNANDO S.A. DE C.V.","PL/10048/EXP/ES/2015","20.9881","-89.61961",NA,"24.13",NA
"11444","OPERADORA DE COMBUSTIBLE XOLOX, S.A DE C.V.","PL/10053/EXP/ES/2015","19.77316","-98.99641",NA,NA,"23.91"
"11445","""SERVICIO GUIPOLLALI SA DE CV""","PL/10054/EXP/ES/2015","18.96653","-99.64202",NA,NA,NA
"11446","GRUPO ALDAMA, S.A. DE C.V.","PL/10055/EXP/ES/2015","24.28553","-103.4406",NA,"24.99",NA
"11447","CARLOS MORALES PEREZ","PL/10056/EXP/ES/2015","24.28975","-103.3971",NA,"24.99",NA
"11448","CARLOS MORALES PEREZ","PL/10057/EXP/ES/2015","24.86854","-103.7059",NA,"25.49",NA
"11449","KEYAPAAL SA DE CV","PL/10058/EXP/ES/2015","18.93461","-103.9706",NA,"25.57",NA
"11450","SERVICIO SYC SA DE CV","PL/10059/EXP/ES/2015","28.20065","-105.4713",NA,"24.99",NA
"11451","PETROLEOS Y COMBUSTIBLES DEL CABO, SA. DE CV.","PL/10060/EXP/ES/2015","23.09428","-109.7089","25.95",NA,NA
"11452","SERVIECOLOGICOS SA DE CV","PL/10061/EXP/ES/2015","20.40594","-103.1901","25.0",NA,NA
"11453","PETROLEOS Y COMBUSTIBLES DEL CABO, SA. DE CV.","PL/10062/EXP/ES/2015","23.06148","-109.7094","25.49",NA,NA
"11454","ESTACION LA VICTORIA, S.A. DE C.V.","PL/10063/EXP/ES/2015","32.60459","-115.4357",NA,"23.99",NA
"11455","ESTACION DE SERVICIO JILOTZINGO S.A. DE C.V.","PL/10064/EXP/ES/2015","19.86676","-99.04546",NA,"24.69",NA
"11456","QUMAR GASOLINERA S.A. DE C.V.","PL/10065/EXP/ES/2015","19.9142","-99.23881",NA,NA,"25.1"
"11457","SERVICIO YAGUES S DE RL ","PL/10066/EXP/ES/2015","32.53447","-117.0507","22.49",NA,NA
"11458","YUYO COMERCIAL, S.A. DE C.V.","PL/10067/EXP/ES/2015","18.06138","-93.18099","18.46",NA,NA
"11459","MANUEL FRANCISCO TORRES NAVARRO","PL/10068/EXP/ES/2015","23.47933","-103.8827","24.38",NA,NA
"11460","ESTACIÓN HUEXOTITLA, S. DE R.L. DE C.V.","PL/10069/EXP/ES/2015","19.03144","-98.22366",NA,"23.99",NA
"11461","GASOLNAT, S.A. DE C.V.","PL/10070/EXP/ES/2015","19.05175","-98.15479",NA,"23.99",NA
"11462","SERVICIO LAS CUPULAS, S.A. DE C.V.","PL/10071/EXP/ES/2015","19.21002","-98.35149","23.3",NA,NA
"11463","RZ CAPITAL, S.A. DE C.V.","PL/10072/EXP/ES/2015","19.05941","-98.23562","22.99",NA,NA
"11464","PUEBLA AVANZA, S. DE R.L. DE C.V.","PL/10073/EXP/ES/2015","19.21996","-98.3619","23.3",NA,NA
"11465","Mas Gas de Apodaca, S.A. de C.V.","PL/10074/EXP/ES/2015","25.74438","-100.2314","24.38",NA,NA
"11466","JOSE LUIS SANCHEZ RODRIGUEZ","PL/10075/EXP/ES/2015","18.62763","-99.003","23.89",NA,NA
"11467","El nuevo servicio prolongación reforma S.A. de C.V","PL/10076/EXP/ES/2015","19.06035","-98.22738",NA,"23.67",NA
"11468","OPERADORA INTERGASOLINERAS SA DE CV","PL/10077/EXP/ES/2015","19.26405","-99.60115",NA,NA,NA
"11469","OPERADORA INTERGASOLINERAS SA DE CV","PL/10078/EXP/ES/2015","19.73519","-99.18304",NA,NA,"23.99"
"11470","OPERADORA INTERGASOLINERAS SA DE CV","PL/10080/EXP/ES/2015","19.30093","-99.53442","23.29",NA,NA
"11471","HERSAN CORPORATIVO SA DE CV","PL/10079/EXP/ES/2015","32.62451","-115.4111",NA,"24.18",NA
"11472","FRANCISCO CARRANZA FAMANIA","PL/10090/EXP/ES/2015","25.54686","-108.331","24.3",NA,NA
"11473","RAMON HERNANDEZ ANGEL","PL/10081/EXP/ES/2015","20.67326","-102.5791",NA,NA,"25.2"
"11474","HERSAN CORPORATIVO SA DE CV","PL/10082/EXP/ES/2015","32.63439","-115.4344","22.68",NA,NA
"11475","HERSAN CORPORATIVO SA DE CV","PL/10083/EXP/ES/2015","32.61306","-115.5017","22.34",NA,NA
"11476","NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V","PL/10084/EXP/ES/2015","19.41792","-99.17435","24.29",NA,NA
"11477","SERVICIO SAN PEDRO DE LOS SAUCES S.A. DE C.V.","PL/10085/EXP/ES/2015","19.77545","-101.1326",NA,"24.95",NA
"11478","AUTO SERVICIO CASA MAGNA, S.A. DE C.V.","PL/10086/EXP/ES/2015","32.59078","-115.476",NA,"24.99",NA
"11479","NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V","PL/10087/EXP/ES/2015","19.45354","-99.15044","24.09",NA,NA
"11480","AUTO SERVICIO CASA MAGNA, S.A. DE C.V.","PL/10088/EXP/ES/2015","32.61385","-115.3268",NA,"24.99",NA
"11481","RAMIRO JIMENEZ CASTRO","PL/10089/EXP/ES/2015","19.99666","-100.993",NA,NA,"25.63"
"11482","ESTACION DE SERVICIO PYOTR SA DE CV","PL/10091/EXP/ES/2015","20.53395","-103.4754",NA,"25.69",NA
"11483","GAS COMPANY, S.A DE C.V.","PL/10093/EXP/ES/2015","19.00189","-97.72188",NA,"24.55",NA
"11484","ESTACION DE SERVICIO MARINA GUAYMENSE S.A. DE C.V.","PL/10092/EXP/ES/2015","27.87804","-110.869",NA,NA,NA
"11485","GAS COMPANY, S.A DE C.V.","PL/10094/EXP/ES/2015","18.9995","-97.7244",NA,NA,"24.67"
"11486","SUPER SERVICIO RIO BRAVO SA DE CV","PL/10095/EXP/ES/2015","26.06431","-98.34766","20.29",NA,NA
"11487","SERVICIOS MERARID S.A DE C.V.","PL/10096/EXP/ES/2015","25.46009","-108.0755","24.19",NA,NA
"11488","SERVICIO TECHALUTA SA DE CV","PL/10097/EXP/ES/2015","20.04685","-103.5536",NA,"26.35",NA
"11489","ESTACION DE SERVICIO GALERIAS SA DE CV","PL/10098/EXP/ES/2015","20.66939","-103.4317","23.99",NA,NA
"11490","GRUPO GASDE SA DE CV","PL/10099/EXP/ES/2015","28.38186","-105.6243","22.99",NA,NA
"11491","OPERADORA AVIACION SA DE CV","PL/10100/EXP/ES/2015","20.73067","-103.4511","23.95",NA,NA
"11492","RIGUERO MACIAS Y SOCIOS SA DE CV","PL/10101/EXP/ES/2015","21.49262","-104.881","22.69",NA,NA
"11493","CENTRAL SAN AGUSTIN SA DE CV","PL/10103/EXP/ES/2015","20.55863","-103.4635",NA,"25.69",NA
"11494","EUGENIO ALVAREZ GARCIA","PL/10102/EXP/ES/2015","19.98736","-101.2704",NA,"26.09",NA
"11495","ESTACION DE SERVICIO OMEGA SA DE CV","PL/10104/EXP/ES/2015","20.57107","-103.4383",NA,"24.7",NA
"11496","LA CANTERA GASO SA DE CV","PL/10105/EXP/ES/2015","21.49209","-104.8307","22.59",NA,NA
"11497","ESTACION GUADALUPE SA DE CV","PL/10106/EXP/ES/2015","20.66318","-103.4199","22.29",NA,NA
"11498","ESTACION DE SERVICIOS TALA SA DE CV","PL/10107/EXP/ES/2015","20.70321","-103.6883","22.88",NA,NA
"11499","COMBUSTIBLE TLAJOMULCO SA DE C V","PL/10108/EXP/ES/2015","20.52955","-103.3769","22.79",NA,NA
"11500","JORGE ANTONIO ZARAGOZA MARTINEZ","PL/10158/EXP/ES/2015","20.44931","-97.32636",NA,NA,NA
"11501","NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V","PL/10159/EXP/ES/2015","19.46518","-99.12649","24.29",NA,NA
"11502","NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V","PL/10160/EXP/ES/2015","19.43035","-99.16473","24.09",NA,NA
"11503","SERVICO PASO DEL MACHO S.A DE C.V","PL/10161/EXP/ES/2015","18.97709","-96.72746","22.69",NA,NA
"11504","SERVICIO HIPERGAS SA DE CV","PL/10162/EXP/ES/2015","20.70661","-102.3777","24.1",NA,NA
"11505","SUPER GAS DE POTRERO S.A DE C. V","PL/10163/EXP/ES/2015","18.8906","-96.80165","22.98",NA,NA
"11506","OPERADORA RIVERA SACRA, S.A. de C.V.","PL/10164/EXP/ES/2015","20.61093","-100.4189","22.99",NA,NA
"11507","GASERVICIOS SAN DIEGO SA DE CV","PL/10165/EXP/ES/2015","20.42978","-103.4071","23.35",NA,NA
"11508","RICARDO ESQUIVEL CASTAÑEDA","PL/10166/EXP/ES/2015","19.99243","-97.69262","23.9",NA,NA
"11509","RICARDO ESQUIVEL CASTAÑEDA","PL/10167/EXP/ES/2015","21.87197","-105.1491",NA,"26.35",NA
"11510","Lubricantes y Combustibles de la Costa SA de CV","PL/10168/EXP/ES/2015","18.52734","-103.5889",NA,NA,"26.59"
"11511","SERVICIOS RANCHEZ, SA DE CV","PL/10169/EXP/ES/2015","24.44258","-107.3782",NA,NA,"25.4"
"11512","SERVICIO ROHEL SA DE CV","PL/10170/EXP/ES/2015","20.39214","-103.1302",NA,NA,NA
"11513","Gasolineria el rosario S.A. de C.V.","PL/10171/EXP/ES/2015","19.91947","-99.14349","23.96",NA,NA
"11514","GRUPO GASOLINERO CARAVI SA DE CV","PL/10131/EXP/ES/2015","26.02867","-98.43867","20.29",NA,NA
"11515","RAMIRO ALFREDO GONZALEZ RAMIREZ","PL/10132/EXP/ES/2015","0","0","24.29",NA,NA
"11516","GRUPO GASOLINERO CARAVI SA DE CV","PL/10133/EXP/ES/2015","25.47876","-107.9289",NA,"25.79",NA
"11517","INTERAMERICANA DE GAS, S.A. DE C.V.","PL/10134/EXP/ES/2015","0","0","18.59",NA,NA
"11518","HIDROCARBUROS HIDALGO SA DE CV","PL/10135/EXP/ES/2015","20.1059","-98.75043",NA,"23.79",NA
"11519","MULTISERVICIOS TAMEHI, S.A. DE C.V.","PL/10136/EXP/ES/2015","19.63035","-101.5698","22.89",NA,NA
"11520","Gasolina y Diesel de Occidente, S.A. de C. V.","PL/10137/EXP/ES/2015","20.72808","-103.3906","24.99",NA,NA
"11521","UNIGAS DEL PAPALOAPAN SA DE CV","PL/10138/EXP/ES/2015","18.45216","-96.35363","22.51",NA,NA
"11522","MIGUEL CASTAÑEDA ESPARZA","PL/10139/EXP/ES/2015","22.47896","-101.9938",NA,NA,NA
"11523","Gasolina y Diesel de Occidente, S.A. de C. V.","PL/10140/EXP/ES/2015","20.4778","-103.4536","24.98",NA,NA
"11524","ANA MARIA VALENZUELA MERCADO","PL/10141/EXP/ES/2015","19.79341","-100.187","23.7",NA,NA
"11525","JOSE LUIS CANTELI FUENTE","PL/10142/EXP/ES/2015","19.47704","-98.89006","23.5",NA,NA
"11526","GABRIELA ANDREA FARFAN VELAZQUEZ","PL/10143/EXP/ES/2015","19.40072","-101.6507","23.96",NA,NA
"11527","MARIA SOCORRO ORTEGA HERNANDEZ","PL/10144/EXP/ES/2015","19.49922","-101.7656",NA,"20.11",NA
"11528","MARIBEL AVILA CANO","PL/10145/EXP/ES/2015","20.0343","-98.7988",NA,"19.79",NA
"11529","BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.","PL/10146/EXP/ES/2015","20.91282","-86.876",NA,"26.39",NA
"11530","Gasolinera la Piedra S.A. de C.V.","PL/10147/EXP/ES/2015","15.29961","-92.38574",NA,"25.4",NA
"11531","Gasolinera la Piedra S.A. de C.V.","PL/10148/EXP/ES/2015","15.36755","-92.24186",NA,"25.95",NA
"11532","BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.","PL/10149/EXP/ES/2015","19.27095","-99.57624","23.29",NA,NA
"11533","HUMBERTO FLORES JIMENEZ","PL/10150/EXP/ES/2015","18.36599","-100.2723",NA,NA,NA
"11534","GASOLINAS Y LUBRICANTES ALSEGA SA DE CV","PL/10151/EXP/ES/2015","31.69925","-106.4121",NA,NA,NA
"11535","HUMBERTO FLORES JIMENEZ","PL/10152/EXP/ES/2015","18.31678","-100.2816",NA,NA,NA
"11536","Gasolinera Niquivil S.A. de C.V.","PL/10153/EXP/ES/2015","15.26244","-92.21568","19.6",NA,NA
"11537","POMPA BOYLAN ASOCIADOS S.A. DE C.V. ","PL/10154/EXP/ES/2015","26.5793","-104.0494",NA,"25.19",NA
"11538","COMBUSTIBLES Y LUBRICANTES GARVA, S. DE R.L. DE C.V.","PL/10155/EXP/ES/2015","32.621","-115.4184",NA,"24.19",NA
"11539","FEDERICO LOPEZ LOPEZ","PL/10156/EXP/ES/2015","29.17866","-110.8879","24.45",NA,NA
"11540","SUPER SERVICIO CIBRIAN SA DE CV","PL/10157/EXP/ES/2015","19.22874","-104.6974",NA,NA,NA
"11541","CARLOS ARMANDO VALENCIA MONREAL","PL/10109/EXP/ES/2015","30.71979","-112.1386",NA,"24.99",NA
"11542","GASOLINAS Y LUBRICANTES ALSEGA SA DE CV","PL/10110/EXP/ES/2015","31.69885","-106.4125","18.39",NA,NA
"11543","SUPER SERVICIO FATIMA S.A. DE C.V.","PL/10111/EXP/ES/2015","25.42936","-101.0076",NA,"25.49",NA
"11544","Servicios Ecológicos del Mayab S. de R.L. de C.V.","PL/10112/EXP/ES/2015","20.2079","-87.47454",NA,NA,"26.58"
"11545","BELLAS ARTES GASOLINERA, SA DE CV","PL/10113/EXP/ES/2015","32.64444","-115.4907","22.99",NA,NA
"11546","JOSE ALBERTO ASIS CALDERON","PL/10114/EXP/ES/2015","26.94217","-101.4487",NA,"25.99",NA
"11547","LA PROVIDENCIA COMBUSTIBLES LUBRICANTES Y SERVICIOS, S.A. DE C.V","PL/10115/EXP/ES/2015","19.63255","-99.09428",NA,NA,NA
"11548","Auxiliadora de Combustibles SA de CV","PL/10116/EXP/ES/2015","20.3303","-103.1103","24.85",NA,NA
"11549","Auxiliadora de Combustibles SA de CV","PL/10117/EXP/ES/2015","20.31553","-103.1947","24.79",NA,NA
"11550","DE LA HOYA 1, S.A. DE C.V.","PL/10118/EXP/ES/2015","24.49989","-104.0874",NA,NA,NA
"11551","SERVICIO SOMBRERITO SA DE CV","PL/10119/EXP/ES/2015","23.26065","-97.96126","24.85",NA,NA
"11552","NOGALES ENERGETICOS S.A. DE C.V.","PL/10120/EXP/ES/2015","31.31786","-110.9468",NA,"22.89",NA
"11553","NOGALES ENERGETICOS S.A. DE C.V.","PL/10121/EXP/ES/2015","31.30182","-110.9484",NA,NA,NA
"11554","CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.","PL/10122/EXP/ES/2015","32.5268","-117.049","23.99",NA,NA
"11555","CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.","PL/10124/EXP/ES/2015","32.47332","-116.8642","23.49",NA,NA
"11556","CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.","PL/10123/EXP/ES/2015","32.51695","-116.9809","23.89",NA,NA
"11557","CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.","PL/10125/EXP/ES/2015","32.44472","-117.013","23.69",NA,NA
"11558","FRANCISCO RAFAEL ZORRILLA ALANIS","PL/10126/EXP/ES/2015","18.83271","-96.39247","23.41",NA,NA
"11559","Gasovaz SA de CV","PL/10127/EXP/ES/2015","20.66048","-103.3373","24.49",NA,NA
"11560","Petrovaz SA de CV","PL/10128/EXP/ES/2015","20.68832","-103.456","24.6",NA,NA
"11561","Petrovaz SA de CV","PL/10129/EXP/ES/2015","20.69433","-103.4528",NA,"26.59",NA
"11562","Juan Antonio Castro Romero","PL/10130/EXP/ES/2015","20.93913","-89.54332","24.49",NA,NA
"11563","GASOLINERA REAL VISTA HERMOSA II S. DE R.L DE C.V.","PL/10172/EXP/ES/2015","19.25835","-103.7078",NA,"25.45",NA
"11564","HIDROCARBUROS HIDALGUENSES, S.A. DE C.V.","PL/10173/EXP/ES/2015","20.03276","-98.30904",NA,NA,NA
"11565","GASOLINERA SAN ISIDRO TEPALCATEPEC S.A de C.V.","PL/10174/EXP/ES/2015","19.08021","-102.8849","25.3",NA,NA
"11566","HIDROCARBUROS HIDALGUENSES, S.A. DE C.V.","PL/10175/EXP/ES/2015","20.06468","-98.34344",NA,"24.63",NA
"11567","Multiservicios los Cienes S.A. de C.V.","PL/10176/EXP/ES/2015","28.77414","-107.0055","22.75",NA,NA
"11568","GASOLINERA JAG SA DE CV","PL/10177/EXP/ES/2015","25.63519","-100.2818","23.99",NA,NA
"11569","SERVICIOS MABEL SA DE CV","PL/10183/EXP/ES/2015","21.33578","-101.9611",NA,NA,"22.69"
"11570","GRUPO QUINRA S.A. DE C.V.","PL/10184/EXP/ES/2015","18.87131","-99.06906","22.99",NA,NA
"11571","EZEQUIEL ANTONIO FLORES GONZALEZ","PL/10185/EXP/ES/2015","19.96008","-99.84806","23.59",NA,NA
"11572","INMOBILIARIA CORSAL, SA DE CV","PL/10186/EXP/ES/2015","19.37325","-99.12286",NA,"25.69",NA
"11573","GRUPO SEPULVEDA ELIZONDO S.A. DE C.V.","PL/10187/EXP/ES/2015","25.74853","-100.1297","24.9",NA,NA
"11574","ALEJANNDRO BORJA GONZALEZ SUCESION TESTAMENTARIA","PL/10188/EXP/ES/2015","32.52391","-117.0354","23.2",NA,NA
"11575","LUIS GERARDO HERNANDEZ ESPINOSA","PL/10189/EXP/ES/2015","21.02933","-101.8629","23.7",NA,NA
"11576","ALEJANNDRO BORJA GONZALEZ SUCESION TESTAMENTARIA","PL/10190/EXP/ES/2015","32.51474","-117.0074","23.2",NA,NA
"11577","GASOGRUPO EXCAM SA DE CV","PL/10191/EXP/ES/2015","18.60345","-99.37382",NA,"24.75",NA
"11578","MANUEL DE JESUS LOPEZ CERECER","PL/10192/EXP/ES/2015","32.57118","-114.997","23.39",NA,NA
"11579","SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V. ","PL/10194/EXP/ES/2015","28.66698","-100.5525","16.99",NA,NA
"11580","777 MSI DIAMANTE SA DE CV","PL/10193/EXP/ES/2015","24.80213","-107.3615","22.6",NA,NA
"11581","COMBUSTIBLES CARRETEROS CARCO, S.A. DE C.V.","PL/10195/EXP/ES/2015","19.6298","-103.4648","24.45",NA,NA
"11582","TRANSPORTADORA DE COMBUSTIBLES TOPOLOBAMEX SA DE CV","PL/10196/EXP/ES/2015","25.68112","-109.04","25.61",NA,NA
"11583","Gufersa, S.A. de C.V.","PL/10197/EXP/ES/2015","18.96608","-99.23613","23.39",NA,NA
"11584","Gasolinera CIVAC, S.A.","PL/10198/EXP/ES/2015","18.91184","-99.1814","23.19",NA,NA
